,route,route-collected,name,type,Date,departure_time,arrival_time,duration,price,seats_available,rating
0,Tezpur to Guwahati,https://www.redbus.in/bus-tickets/tezpur-to-guwahati?fromCityId=90883&toCityId=74701&fromCityName=Tezpur&toCityName=Guwahati&busType=Any&onward=23-Jul-2024,Assam State Transport Corporation (ASTC) - 157959,Bharat Benz A/C Seater (2+2),24-Jul,14:00,18:30,04h 30m,INR 298,5 Seats available,4.5
1,Tezpur to Guwahati,https://www.redbus.in/bus-tickets/tezpur-to-guwahati?fromCityId=90883&toCityId=74701&fromCityName=Tezpur&toCityName=Guwahati&busType=Any&onward=23-Jul-2024,Assam State Transport Corporation (ASTC) - 168821,Bharat Benz A/C Seater (2+2),24-Jul,15:45,20:30,04h 45m,INR 298,27 Seats available,3.5
2,Tezpur to Guwahati,https://www.redbus.in/bus-tickets/tezpur-to-guwahati?fromCityId=90883&toCityId=74701&fromCityName=Tezpur&toCityName=Guwahati&busType=Any&onward=23-Jul-2024,Assam State Transport Corporation (ASTC) - 161055,Volvo AC Seater 2+2,24-Jul,16:15,20:30,04h 15m,INR 298,21 Seats available,4.8
3,Tezpur to Guwahati,https://www.redbus.in/bus-tickets/tezpur-to-guwahati?fromCityId=90883&toCityId=74701&fromCityName=Tezpur&toCityName=Guwahati&busType=Any&onward=23-Jul-2024,Chartered Bus - ASTC,Volvo AC Seater Pushback 2+2,24-Jul,13:00,17:00,04h 00m,INR 389.13,14 Seats available,4.7
4,Tezpur to Guwahati,https://www.redbus.in/bus-tickets/tezpur-to-guwahati?fromCityId=90883&toCityId=74701&fromCityName=Tezpur&toCityName=Guwahati&busType=Any&onward=23-Jul-2024,Chartered Bus - ASTC,Volvo AC Seater Pushback 2+2,24-Jul,14:30,18:30,04h 00m,INR 432.06,22 Seats available,4.8
5,Tezpur to Guwahati,https://www.redbus.in/bus-tickets/tezpur-to-guwahati?fromCityId=90883&toCityId=74701&fromCityName=Tezpur&toCityName=Guwahati&busType=Any&onward=23-Jul-2024,Chartered Bus - ASTC,Volvo AC Seater Pushback 2+2,24-Jul,15:30,19:15,03h 45m,INR 389.13,27 Seats available,4.6
6,Tezpur to Guwahati,https://www.redbus.in/bus-tickets/tezpur-to-guwahati?fromCityId=90883&toCityId=74701&fromCityName=Tezpur&toCityName=Guwahati&busType=Any&onward=23-Jul-2024,BLUE HILL TRAVELS INDIA LIMITED,NON A/C Seater Semi Sleeper (2+1),24-Jul,21:30,03:30,06h 00m,INR 400,25 Seats available,3.2
7,Tezpur to Guwahati,https://www.redbus.in/bus-tickets/tezpur-to-guwahati?fromCityId=90883&toCityId=74701&fromCityName=Tezpur&toCityName=Guwahati&busType=Any&onward=23-Jul-2024,PANKAJ TRAVELS,A/C Seater (2+1),24-Jul,13:00,17:00,04h 00m,475,5 Seats available,No rating
8,Tezpur to Guwahati,https://www.redbus.in/bus-tickets/tezpur-to-guwahati?fromCityId=90883&toCityId=74701&fromCityName=Tezpur&toCityName=Guwahati&busType=Any&onward=23-Jul-2024,BARBIE TRAVELS,A/C Seater Push Back (2+2),24-Jul,13:10,17:50,04h 40m,INR 350,33 Seats available,No rating
9,Tezpur to Guwahati,https://www.redbus.in/bus-tickets/tezpur-to-guwahati?fromCityId=90883&toCityId=74701&fromCityName=Tezpur&toCityName=Guwahati&busType=Any&onward=23-Jul-2024,Karisma (Aziba),NON A/C Seater (2+1),24-Jul,13:40,14:10,00h 30m,INR 300,5 Seats available,2.6
10,Tezpur to Guwahati,https://www.redbus.in/bus-tickets/tezpur-to-guwahati?fromCityId=90883&toCityId=74701&fromCityName=Tezpur&toCityName=Guwahati&busType=Any&onward=23-Jul-2024,Himalayan Travels,NON A/C Seater (2+2),24-Jul,23:40,04:00,04h 20m,450,21 Seats available,2.1
11,Tezpur to Guwahati,https://www.redbus.in/bus-tickets/tezpur-to-guwahati?fromCityId=90883&toCityId=74701&fromCityName=Tezpur&toCityName=Guwahati&busType=Any&onward=23-Jul-2024,DESTINY TRAVELS,NON A/C Seater (2+1),24-Jul,23:45,03:45,04h 00m,399,31 Seats available,No rating
12,Tezpur to Guwahati,https://www.redbus.in/bus-tickets/tezpur-to-guwahati?fromCityId=90883&toCityId=74701&fromCityName=Tezpur&toCityName=Guwahati&busType=Any&onward=23-Jul-2024,BLUE HILL TRAVELS INDIA LIMITED,NON A/C Seater Semi Sleeper (2+1),24-Jul,22:15,03:45,05h 30m,INR 550,21 Seats available,3.8
13,Guwahati to Tezpur,https://www.redbus.in/bus-tickets/guwahati-to-tezpur?fromCityId=74701&toCityId=90883&fromCityName=Guwahati&toCityName=Tezpur&busType=Any&onward=23-Jul-2024,Assam State Transport Corporation (ASTC) - 174839,Bharat Benz A/C Seater (2+2),24-Jul,15:15,19:15,04h 00m,INR 298,24 Seats available,4.2
14,Guwahati to Tezpur,https://www.redbus.in/bus-tickets/guwahati-to-tezpur?fromCityId=74701&toCityId=90883&fromCityName=Guwahati&toCityName=Tezpur&busType=Any&onward=23-Jul-2024,Orient Transline,A/C Seater (2+1),24-Jul,13:00,17:30,04h 30m,INR 380.95,11 Seats available,4.2
15,Guwahati to Tezpur,https://www.redbus.in/bus-tickets/guwahati-to-tezpur?fromCityId=74701&toCityId=90883&fromCityName=Guwahati&toCityName=Tezpur&busType=Any&onward=23-Jul-2024,Orient Transline,NON A/C Seater (2+1),24-Jul,13:15,17:35,04h 20m,INR 300,13 Seats available,4.3
16,Guwahati to Tezpur,https://www.redbus.in/bus-tickets/guwahati-to-tezpur?fromCityId=74701&toCityId=90883&fromCityName=Guwahati&toCityName=Tezpur&busType=Any&onward=23-Jul-2024,Mahi Travels(Under ASTC),A/C Seater (2+2),24-Jul,14:15,17:50,03h 35m,369,26 Seats available,4.5
17,Guwahati to Tezpur,https://www.redbus.in/bus-tickets/guwahati-to-tezpur?fromCityId=74701&toCityId=90883&fromCityName=Guwahati&toCityName=Tezpur&busType=Any&onward=23-Jul-2024,WARISPIYA TRAVELS,AC Seater (2+2),24-Jul,15:00,18:40,03h 40m,INR 360,29 Seats available,4.5
18,Guwahati to Tezpur,https://www.redbus.in/bus-tickets/guwahati-to-tezpur?fromCityId=74701&toCityId=90883&fromCityName=Guwahati&toCityName=Tezpur&busType=Any&onward=23-Jul-2024,WARISPIYA TRAVELS,AC Seater (2+2),24-Jul,15:35,19:15,03h 40m,INR 360,37 Seats available,4.1
19,Guwahati to Tezpur,https://www.redbus.in/bus-tickets/guwahati-to-tezpur?fromCityId=74701&toCityId=90883&fromCityName=Guwahati&toCityName=Tezpur&busType=Any&onward=23-Jul-2024,WARISPIYA TRAVELS,Bharat Benz A/C Seater (2+2),24-Jul,16:15,19:40,03h 25m,INR 360,29 Seats available,4.2
20,Guwahati to Tezpur,https://www.redbus.in/bus-tickets/guwahati-to-tezpur?fromCityId=74701&toCityId=90883&fromCityName=Guwahati&toCityName=Tezpur&busType=Any&onward=23-Jul-2024,Yatra Travels,NON AC Seater/ Sleeper (2+1),24-Jul,18:00,23:30,05h 30m,400,20 Seats available,3.5
21,Guwahati to Tezpur,https://www.redbus.in/bus-tickets/guwahati-to-tezpur?fromCityId=74701&toCityId=90883&fromCityName=Guwahati&toCityName=Tezpur&busType=Any&onward=23-Jul-2024,Yatra Travels,NON AC Seater/ Sleeper (2+1),24-Jul,20:00,00:00,04h 00m,400,5 Seats available,3.8
22,Guwahati to Tezpur,https://www.redbus.in/bus-tickets/guwahati-to-tezpur?fromCityId=74701&toCityId=90883&fromCityName=Guwahati&toCityName=Tezpur&busType=Any&onward=23-Jul-2024,Pranjit Travels (Under ASTC),NON A/C Seater (2+1),24-Jul,20:15,01:15,05h 00m,INR 450,16 Seats available,3.4
23,Guwahati to Tezpur,https://www.redbus.in/bus-tickets/guwahati-to-tezpur?fromCityId=74701&toCityId=90883&fromCityName=Guwahati&toCityName=Tezpur&busType=Any&onward=23-Jul-2024,Pranjit Travels (Under ASTC),NON A/C Seater (2+1),24-Jul,21:15,01:15,04h 00m,INR 450,23 Seats available,3.5
24,Guwahati to Tezpur,https://www.redbus.in/bus-tickets/guwahati-to-tezpur?fromCityId=74701&toCityId=90883&fromCityName=Guwahati&toCityName=Tezpur&busType=Any&onward=23-Jul-2024,Pranjit Travels (Under ASTC),NON A/C Seater (2+1),24-Jul,21:45,02:00,04h 15m,INR 450,16 Seats available,3.9
25,Guwahati to Tezpur,https://www.redbus.in/bus-tickets/guwahati-to-tezpur?fromCityId=74701&toCityId=90883&fromCityName=Guwahati&toCityName=Tezpur&busType=Any&onward=23-Jul-2024,Upasana Travels (Under ASTC),AC Seater (2+2),24-Jul,13:45,18:00,04h 15m,INR 330,40 Seats available,1.6
26,Guwahati to Tezpur,https://www.redbus.in/bus-tickets/guwahati-to-tezpur?fromCityId=74701&toCityId=90883&fromCityName=Guwahati&toCityName=Tezpur&busType=Any&onward=23-Jul-2024,Mahalaxmi Travels,Tata A/C Seater (2+2),24-Jul,14:35,18:30,03h 55m,INR 300,35 Seats available,2.7
27,Guwahati to Tezpur,https://www.redbus.in/bus-tickets/guwahati-to-tezpur?fromCityId=74701&toCityId=90883&fromCityName=Guwahati&toCityName=Tezpur&busType=Any&onward=23-Jul-2024,Kalpana Travels,Non AC Seater (2+2),24-Jul,16:45,20:30,03h 45m,318,35 Seats available,2.1
28,Guwahati to Tezpur,https://www.redbus.in/bus-tickets/guwahati-to-tezpur?fromCityId=74701&toCityId=90883&fromCityName=Guwahati&toCityName=Tezpur&busType=Any&onward=23-Jul-2024,Brindaban Travels,Non AC Seater (2+2),24-Jul,17:15,21:15,04h 00m,INR 300,35 Seats available,2.0
29,Guwahati to Tezpur,https://www.redbus.in/bus-tickets/guwahati-to-tezpur?fromCityId=74701&toCityId=90883&fromCityName=Guwahati&toCityName=Tezpur&busType=Any&onward=23-Jul-2024,DESTINY TRAVELS,NON A/C Seater (2+1),24-Jul,18:45,23:30,28h 45m,408,22 Seats available,No rating
30,Guwahati to Tezpur,https://www.redbus.in/bus-tickets/guwahati-to-tezpur?fromCityId=74701&toCityId=90883&fromCityName=Guwahati&toCityName=Tezpur&busType=Any&onward=23-Jul-2024,BLUE HILL TRAVELS INDIA LIMITED,NON A/C Seater Semi Sleeper (2+1),24-Jul,20:00,01:15,05h 15m,INR 500,23 Seats available,2.6
31,Guwahati to Tezpur,https://www.redbus.in/bus-tickets/guwahati-to-tezpur?fromCityId=74701&toCityId=90883&fromCityName=Guwahati&toCityName=Tezpur&busType=Any&onward=23-Jul-2024,KIRAN TRAVELS,A/C Seater (2+1),24-Jul,20:40,00:30,03h 50m,INR 600,6 Seats available,3.1
32,Guwahati to Tezpur,https://www.redbus.in/bus-tickets/guwahati-to-tezpur?fromCityId=74701&toCityId=90883&fromCityName=Guwahati&toCityName=Tezpur&busType=Any&onward=23-Jul-2024,Pranjit Travels (Under ASTC),Bharat Benz A/C Seater (2+1),24-Jul,21:30,02:30,05h 00m,INR 550,5 Seats available,4.1
33,Nagaon (Assam) to Guwahati,https://www.redbus.in/bus-tickets/nagaon-to-guwahati?fromCityId=91032&toCityId=74701&fromCityName=Nagaon%20(Assam)&toCityName=Guwahati&busType=Any&onward=23-Jul-2024,Deep Travels,Non AC Seater (2+1),24-Jul,13:00,16:00,03h 00m,INR 250,30 Seats available,3.7
34,Nagaon (Assam) to Guwahati,https://www.redbus.in/bus-tickets/nagaon-to-guwahati?fromCityId=91032&toCityId=74701&fromCityName=Nagaon%20(Assam)&toCityName=Guwahati&busType=Any&onward=23-Jul-2024,Kareng Travels,Non AC Seater (2+1),24-Jul,14:15,16:30,02h 15m,278,9 Seats available,4.1
35,Nagaon (Assam) to Guwahati,https://www.redbus.in/bus-tickets/nagaon-to-guwahati?fromCityId=91032&toCityId=74701&fromCityName=Nagaon%20(Assam)&toCityName=Guwahati&busType=Any&onward=23-Jul-2024,Chartered Bus - ASTC,Volvo AC Seater Pushback 2+2,24-Jul,14:30,17:00,02h 30m,INR 302.91,17 Seats available,4.6
36,Nagaon (Assam) to Guwahati,https://www.redbus.in/bus-tickets/nagaon-to-guwahati?fromCityId=91032&toCityId=74701&fromCityName=Nagaon%20(Assam)&toCityName=Guwahati&busType=Any&onward=23-Jul-2024,Chartered Bus - ASTC,Volvo AC Seater Pushback 2+2,24-Jul,16:00,18:30,02h 30m,INR 324.04,26 Seats available,4.9
37,Nagaon (Assam) to Guwahati,https://www.redbus.in/bus-tickets/nagaon-to-guwahati?fromCityId=91032&toCityId=74701&fromCityName=Nagaon%20(Assam)&toCityName=Guwahati&busType=Any&onward=23-Jul-2024,Chartered Bus - ASTC,Volvo AC Seater Pushback 2+2,24-Jul,17:00,19:15,02h 15m,INR 302.91,26 Seats available,4.4
38,Nagaon (Assam) to Guwahati,https://www.redbus.in/bus-tickets/nagaon-to-guwahati?fromCityId=91032&toCityId=74701&fromCityName=Nagaon%20(Assam)&toCityName=Guwahati&busType=Any&onward=23-Jul-2024,BARBIE TRAVELS,A/C Seater Push Back (2+2),24-Jul,14:50,17:50,03h 00m,INR 300,35 Seats available,No rating
39,Nagaon (Assam) to Guwahati,https://www.redbus.in/bus-tickets/nagaon-to-guwahati?fromCityId=91032&toCityId=74701&fromCityName=Nagaon%20(Assam)&toCityName=Guwahati&busType=Any&onward=23-Jul-2024,Christina Travels,NON A/C Seater (2+2),24-Jul,16:00,18:20,02h 20m,650,36 Seats available,2.7
40,Guwahati to Nagaon (Assam),https://www.redbus.in/bus-tickets/guwahati-to-nagaon?fromCityId=74701&toCityId=91032&fromCityName=Guwahati&toCityName=Nagaon%20(Assam)&busType=Any&onward=23-Jul-2024,Assam State Transport Corporation (ASTC) - 146146,Bharat Benz A/C Seater (2+2),24-Jul,13:00,16:00,03h 00m,INR 191,16 Seats available,4.0
41,Guwahati to Nagaon (Assam),https://www.redbus.in/bus-tickets/guwahati-to-nagaon?fromCityId=74701&toCityId=91032&fromCityName=Guwahati&toCityName=Nagaon%20(Assam)&busType=Any&onward=23-Jul-2024,Assam State Transport Corporation (ASTC) - 146079,Bharat Benz A/C Seater (2+2),24-Jul,15:00,18:00,03h 00m,INR 191,23 Seats available,3.8
42,Guwahati to Nagaon (Assam),https://www.redbus.in/bus-tickets/guwahati-to-nagaon?fromCityId=74701&toCityId=91032&fromCityName=Guwahati&toCityName=Nagaon%20(Assam)&busType=Any&onward=23-Jul-2024,Assam State Transport Corporation (ASTC) - 174839,Bharat Benz A/C Seater (2+2),24-Jul,15:15,17:40,02h 25m,INR 191,25 Seats available,3.9
43,Guwahati to Nagaon (Assam),https://www.redbus.in/bus-tickets/guwahati-to-nagaon?fromCityId=74701&toCityId=91032&fromCityName=Guwahati&toCityName=Nagaon%20(Assam)&busType=Any&onward=23-Jul-2024,Kareng Travels,Non AC Seater (2+2),24-Jul,12:30,14:45,02h 15m,259,20 Seats available,4.4
44,Guwahati to Nagaon (Assam),https://www.redbus.in/bus-tickets/guwahati-to-nagaon?fromCityId=74701&toCityId=91032&fromCityName=Guwahati&toCityName=Nagaon%20(Assam)&busType=Any&onward=23-Jul-2024,Orient Transline,A/C Seater (2+1),24-Jul,13:00,15:45,02h 45m,INR 333.33,11 Seats available,4.7
45,Guwahati to Nagaon (Assam),https://www.redbus.in/bus-tickets/guwahati-to-nagaon?fromCityId=74701&toCityId=91032&fromCityName=Guwahati&toCityName=Nagaon%20(Assam)&busType=Any&onward=23-Jul-2024,Orient Transline,NON A/C Seater (2+1),24-Jul,13:15,15:30,02h 15m,INR 285.71,22 Seats available,4.4
46,Guwahati to Nagaon (Assam),https://www.redbus.in/bus-tickets/guwahati-to-nagaon?fromCityId=74701&toCityId=91032&fromCityName=Guwahati&toCityName=Nagaon%20(Assam)&busType=Any&onward=23-Jul-2024,Mahi Travels(Under ASTC),A/C Seater (2+2),24-Jul,14:15,16:15,02h 00m,312,22 Seats available,3.9
47,Guwahati to Nagaon (Assam),https://www.redbus.in/bus-tickets/guwahati-to-nagaon?fromCityId=74701&toCityId=91032&fromCityName=Guwahati&toCityName=Nagaon%20(Assam)&busType=Any&onward=23-Jul-2024,Megha Transport,NON A/C Seater / Sleeper (3+1),24-Jul,19:30,22:15,02h 45m,INR 500,34 Seats available,3.7
48,Guwahati to Nagaon (Assam),https://www.redbus.in/bus-tickets/guwahati-to-nagaon?fromCityId=74701&toCityId=91032&fromCityName=Guwahati&toCityName=Nagaon%20(Assam)&busType=Any&onward=23-Jul-2024,Anindita Travels,NON A/C Seater (2+1),24-Jul,12:30,15:45,03h 15m,INR 400,28 Seats available,2.9
49,Guwahati to Nagaon (Assam),https://www.redbus.in/bus-tickets/guwahati-to-nagaon?fromCityId=74701&toCityId=91032&fromCityName=Guwahati&toCityName=Nagaon%20(Assam)&busType=Any&onward=23-Jul-2024,DESTINY TRAVELS,NON A/C Seater (2+1),24-Jul,18:45,21:50,27h 05m,428,35 Seats available,No rating
50,Jorhat to North Lakhimpur,https://www.redbus.in/bus-tickets/jorhat-to-north-lakhimpur?fromCityId=75814&toCityId=75845&fromCityName=Jorhat&toCityName=North%20Lakhimpur&busType=Any&onward=23-Jul-2024,Priyanka,NON A/C Seater (2+1),24-Jul,19:00,05:30,10h 30m,INR 600,5 Seats available,3.0
51,Dhubri to Guwahati,https://www.redbus.in/bus-tickets/dhubri-to-guwahati?fromCityId=197522&toCityId=74701&fromCityName=Dhubri&toCityName=Guwahati&busType=Any&onward=23-Jul-2024,Yatra,Non AC Seater (2+2),24-Jul,20:15,03:30,07h 15m,INR 350,39 Seats available,2.8
52,Dhubri to Guwahati,https://www.redbus.in/bus-tickets/dhubri-to-guwahati?fromCityId=197522&toCityId=74701&fromCityName=Dhubri&toCityName=Guwahati&busType=Any&onward=23-Jul-2024,Yatra,Non AC Seater (2+2),24-Jul,13:15,20:30,07h 15m,INR 300,41 Seats available,2.5
53,Guwahati to Dhubri,https://www.redbus.in/bus-tickets/guwahati-to-dhubri?fromCityId=74701&toCityId=197522&fromCityName=Guwahati&toCityName=Dhubri&busType=Any&onward=23-Jul-2024,Assam State Transport Corporation (ASTC) - 150574,Bharat Benz A/C Seater (2+2),24-Jul,13:00,19:00,06h 00m,INR 410,2 Seats available,3.9
54,Guwahati to Dhubri,https://www.redbus.in/bus-tickets/guwahati-to-dhubri?fromCityId=74701&toCityId=197522&fromCityName=Guwahati&toCityName=Dhubri&busType=Any&onward=23-Jul-2024,Maa monosha travels,Non AC Seater (2+2),24-Jul,14:00,21:30,07h 30m,INR 350,38 Seats available,No rating
55,North Lakhimpur to Sibsagar,https://www.redbus.in/bus-tickets/north-lakhimpur-to-sibsagar?fromCityId=75845&toCityId=79589&fromCityName=North%20Lakhimpur&toCityName=Sibsagar&busType=Any&onward=23-Jul-2024,Sylvan DEE Transport,Non AC Seater (2+1),24-Jul,17:30,05:30,12h 00m,INR 640,9 Seats available,3.3
56,North Lakhimpur to Jorhat,https://www.redbus.in/bus-tickets/north-lakhimpur-to-jorhat?fromCityId=75845&toCityId=75814&fromCityName=North%20Lakhimpur&toCityName=Jorhat&busType=Any&onward=23-Jul-2024,Sylvan DEE Transport,Non AC Seater (2+1),24-Jul,17:30,04:30,11h 00m,INR 530,9 Seats available,2.7
57,Jorhat to Dibrugarh,https://www.redbus.in/bus-tickets/jorhat-to-dibrugarh?fromCityId=75814&toCityId=79598&fromCityName=jorhat&toCityName=dibrugarh&busType=Any&onward=23-Jul-2024,MADHURIKA TRAVELS,A/C Seater (2+1),24-Jul,12:45,17:00,04h 15m,509,6 Seats available,3.9
